Z314YY ,1,0,0,1,1,1,0,0,1
2CBJHI ,1,0,0,1,1,0,1,0,1
3O6IOB ,1,0,0,1,1,0,1,0,1
CWHER8 ,1,0,0,1,1,0,0,0,1
BUX2AR ,1,0,0,1,1,0,0,0,1
FHS8R2 ,1,0,0,1,1,0,0,0,1
QWHCOG ,1,0,0,1,1,0,0,0,1
GU6XVE ,1,0,0,1,0,2,0,0,1
TFG1X7 ,1,0,0,1,0,1,2,0,1
359NJI ,1,0,0,1,0,1,1,0,1
67UWVO ,1,0,0,1,0,1,1,0,1
B2R171 ,1,0,0,1,0,1,1,0,1
CQR239 ,1,0,0,1,0,1,1,0,1
E4HNTH ,1,0,0,1,0,1,1,0,1
FMSXUI ,1,0,0,1,0,1,1,0,1
IQDZO3 ,1,0,0,1,0,1,1,0,1
LXWXMH ,1,0,0,1,0,1,1,0,1
R6BEOG ,1,0,0,1,0,1,1,0,1
NWBQH8 ,1,0,0,1,0,1,1,0,1
YCWBL1 ,1,0,0,1,0,1,1,0,1
15UP1JB,1,0,0,1,0,1,1,0,1
XOYKQW ,1,0,0,1,0,1,1,0,1
19MYX1D,1,0,0,1,0,1,1,0,1
1OLPZW ,1,0,0,1,0,1,0,0,1
1BI1WJ ,1,0,0,1,0,1,0,0,1
2CKHWI ,1,0,0,1,0,1,0,0,1
1RTQNN ,1,0,0,1,0,1,0,0,1
3L64AS ,1,0,0,1,0,1,0,0,1
8RNRIT ,1,0,0,1,0,1,0,0,1
61BO85 ,1,0,0,1,0,1,0,0,1
8JX37V ,1,0,0,1,0,1,0,0,1
DUNXPT ,1,0,0,1,0,1,0,0,1
BIKD6V ,1,0,0,1,0,1,0,0,1
CGSL3C ,1,0,0,1,0,1,0,0,1
GCJBRY ,1,0,0,1,0,1,0,0,1
PNDK5U ,1,0,0,1,0,1,0,0,1
PX35YS ,1,0,0,1,0,1,0,0,1
JRJQ23 ,1,0,0,1,0,1,0,0,1
157AMNB,1,0,0,1,0,1,0,0,1
ZFDHFU ,1,0,0,1,0,1,0,0,1
Z1HLUU ,1,0,0,1,0,1,0,0,1
AK4EP4 ,1,0,0,1,0,0,3,0,1
VIVBF  ,1,0,0,1,0,0,1,0,1
1S3WAI ,1,0,0,1,0,0,1,0,1
35LTVI ,1,0,0,1,0,0,1,0,1
4USEPN ,1,0,0,1,0,0,1,0,1
5I5W7B ,1,0,0,1,0,0,1,0,1
7VP3FA ,1,0,0,1,0,0,1,0,1
C6J8E4 ,1,0,0,1,0,0,1,0,1
994SD2 ,1,0,0,1,0,0,1,0,1
EPHTPB ,1,0,0,1,0,0,1,0,1
D9G5SF ,1,0,0,1,0,0,1,0,1
E81OG4 ,1,0,0,1,0,0,1,0,1
KG9KKY ,1,0,0,1,0,0,1,0,1
LNJGDP ,1,0,0,1,0,0,1,0,1
JJMYX7 ,1,0,0,1,0,0,1,0,1
PHFNEN ,1,0,0,1,0,0,1,0,1
KSWZH2 ,1,0,0,1,0,0,1,0,1
OP8I8O ,1,0,0,1,0,0,1,0,1
P25TBA ,1,0,0,1,0,0,1,0,1
T68EK9 ,1,0,0,1,0,0,1,0,1
R17K12 ,1,0,0,1,0,0,1,0,1
WXJQVR ,1,0,0,1,0,0,1,0,1
Z8XV35 ,1,0,0,1,0,0,1,0,1
T3FIXW ,1,0,0,1,0,0,1,0,1
12PZ81X,1,0,0,1,0,0,1,0,1
FEOB4  ,1,0,0,1,0,0,0,0,1
5D6PG1 ,1,0,0,1,0,0,0,0,1
A6M1MN ,1,0,0,1,0,0,0,0,1
A7EQNK ,1,0,0,1,0,0,0,0,1
92X1B6 ,1,0,0,1,0,0,0,0,1
AZ8BRM ,1,0,0,1,0,0,0,0,1
8RBK2E ,1,0,0,1,0,0,0,0,1
AJLABN ,1,0,0,1,0,0,0,0,1
B9ZLV3 ,1,0,0,1,0,0,0,0,1
DA756Y ,1,0,0,1,0,0,0,0,1
HYY9VR ,1,0,0,1,0,0,0,0,1
EFMP7V ,1,0,0,1,0,0,0,0,1
MC7MD2 ,1,0,0,1,0,0,0,0,1
J42CF3 ,1,0,0,1,0,0,0,0,1
GPSVZZ ,1,0,0,1,0,0,0,0,1
GHLQHI ,1,0,0,1,0,0,0,0,1
NTTPPU ,1,0,0,1,0,0,0,0,1
POW69V ,1,0,0,1,0,0,0,0,1
122HTAW,1,0,0,1,0,0,0,0,1
YUXCZD ,1,0,0,1,0,0,0,0,1
11W52W5,1,0,0,1,0,0,0,0,1
U4VZ3H ,1,0,0,1,0,0,0,0,1
UNI31A ,1,0,0,1,0,0,0,0,1
VU6AQE ,1,0,0,1,0,0,0,0,1
1AAH2HL,1,0,0,1,0,0,0,0,1
15KB6AW,1,0,0,1,0,0,0,0,1
ZUNO2X ,1,0,0,1,0,0,0,0,1
15W8GG1,1,0,0,1,0,0,0,0,1
WIQVS3 ,2,0,0,2,0,0,0,0,0
9QDNZV ,2,0,0,1,0,0,0,0,0
BPIEZ6 ,1,1,0,1,0,0,0,0,0
6Y96C9 ,1,0,1,1,1,1,1,0,0
O7EUL2 ,1,0,1,1,1,0,1,0,0
PYMWC2 ,1,0,1,1,1,0,1,0,0
5PNNFV ,1,0,1,1,0,1,2,0,0
6MR9LV ,1,0,1,1,0,1,1,0,0
LBKKRT ,1,0,1,1,0,1,1,0,0
UM5UN1 ,1,0,1,1,0,1,1,0,0
U1M7C4 ,1,0,1,1,0,1,1,0,0
F2GTFN ,1,0,1,1,0,1,0,0,0
PB44ZD ,1,0,1,1,0,1,0,0,0
KJENYV ,1,0,1,1,0,1,0,0,0
17R9KLL,1,0,1,1,0,1,0,0,0
2BCPRD ,1,0,1,1,0,0,1,0,0
MAXHWQ ,1,0,1,1,0,0,1,0,0
ONTO1E ,1,0,1,1,0,0,1,0,0
111C71A,1,0,1,1,0,0,1,0,0
3DCLAX ,1,0,1,1,0,0,0,0,0
BRNDZU ,1,0,1,1,0,0,0,0,0
RRYDFV ,1,0,1,1,0,0,0,0,0
UWBPVM ,1,0,0,2,0,0,0,0,0
A5CTGS ,1,0,0,1,1,1,1,0,0
JJLCVO ,1,0,0,1,1,1,1,0,0
HJAI9T ,1,0,0,1,1,1,1,0,0
NIIVXZ ,1,0,0,1,1,1,1,0,0
5J7G7Q ,1,0,0,1,1,1,0,0,0
E79141 ,1,0,0,1,1,1,0,0,0
S3WWFD ,1,0,0,1,1,1,0,0,0
RWCBVJ ,1,0,0,1,1,1,0,0,0
XR2VHP ,1,0,0,1,1,1,0,0,0
8B2T7I ,1,0,0,1,1,0,1,0,0
EF7DDI ,1,0,0,1,1,0,1,0,0
IZFK4I ,1,0,0,1,1,0,1,0,0
VDB8U8 ,1,0,0,1,1,0,1,0,0
6XOIV1 ,1,0,0,1,1,0,0,0,0
EOO3XQ ,1,0,0,1,1,0,0,0,0
PPH25G ,1,0,0,1,1,0,0,0,0
UBSKFA ,1,0,0,1,1,0,0,0,0
Q3KPXJ ,1,0,0,1,1,0,0,0,0
ZUTRMA ,1,0,0,1,1,0,0,0,0
ULR2O3 ,1,0,0,1,1,0,0,0,0
V7XD9M ,1,0,0,1,1,0,0,0,0
7N8FYW ,1,0,0,1,0,2,1,0,0
FX9BEO ,1,0,0,1,0,2,1,0,0
UN8YZP ,1,0,0,1,0,2,1,0,0
PHTE22 ,1,0,0,1,0,2,0,0,0
AK4A7  ,1,0,0,1,0,1,1,0,0
18HPZF ,1,0,0,1,0,1,1,0,0
5LIOHN ,1,0,0,1,0,1,1,0,0
9DSMYI ,1,0,0,1,0,1,1,0,0
CP8GUN ,1,0,0,1,0,1,1,0,0
AN1YBA ,1,0,0,1,0,1,1,0,0
BYIADU ,1,0,0,1,0,1,1,0,0
BHN46E ,1,0,0,1,0,1,1,0,0
GHII2A ,1,0,0,1,0,1,1,0,0
GJ1V2H ,1,0,0,1,0,1,1,0,0
BZ4KTT ,1,0,0,1,0,1,1,0,0
IXMU2Q ,1,0,0,1,0,1,1,0,0
LKE6CZ ,1,0,0,1,0,1,1,0,0
I61NFT ,1,0,0,1,0,1,1,0,0
JMY9EX ,1,0,0,1,0,1,1,0,0
O7MGQK ,1,0,0,1,0,1,1,0,0
R41QZU ,1,0,0,1,0,1,1,0,0
RCCBRM ,1,0,0,1,0,1,1,0,0
JD3MZZ ,1,0,0,1,0,1,1,0,0
XOABAT ,1,0,0,1,0,1,1,0,0
XQJUJ3 ,1,0,0,1,0,1,1,0,0
1624RTV,1,0,0,1,0,1,1,0,0
1175RR7,1,0,0,1,0,1,1,0,0
R5OSIU ,1,0,0,1,0,1,1,0,0
1B27IKF,1,0,0,1,0,1,1,0,0
2PDLJJ ,1,0,0,1,0,1,0,0,0
2HATKD ,1,0,0,1,0,1,0,0,0
2RQ3CR ,1,0,0,1,0,1,0,0,0
4I6HTZ ,1,0,0,1,0,1,0,0,0
3XLLM2 ,1,0,0,1,0,1,0,0,0
6GY1XT ,1,0,0,1,0,1,0,0,0
7FNXDC ,1,0,0,1,0,1,0,0,0
6FQ7GN ,1,0,0,1,0,1,0,0,0
5FYBM1 ,1,0,0,1,0,1,0,0,0
8FH3EO ,1,0,0,1,0,1,0,0,0
7HF92C ,1,0,0,1,0,1,0,0,0
9RQ1KN ,1,0,0,1,0,1,0,0,0
AF8G6B ,1,0,0,1,0,1,0,0,0
DA72VP ,1,0,0,1,0,1,0,0,0
GC5ILC ,1,0,0,1,0,1,0,0,0
EGYYC4 ,1,0,0,1,0,1,0,0,0
FPYAUU ,1,0,0,1,0,1,0,0,0
OKOFPM ,1,0,0,1,0,1,0,0,0
FJJEU2 ,1,0,0,1,0,1,0,0,0
JYG4IL ,1,0,0,1,0,1,0,0,0
JN3LXW ,1,0,0,1,0,1,0,0,0
G4GHCI ,1,0,0,1,0,1,0,0,0
LKIUXT ,1,0,0,1,0,1,0,0,0
HW4ZX8 ,1,0,0,1,0,1,0,0,0
PQK9OQ ,1,0,0,1,0,1,0,0,0
KIJ3OO ,1,0,0,1,0,1,0,0,0
U9HKZL ,1,0,0,1,0,1,0,0,0
NZXPEK ,1,0,0,1,0,1,0,0,0
LE8RE4 ,1,0,0,1,0,1,0,0,0
UY96PJ ,1,0,0,1,0,1,0,0,0
MMIJMS ,1,0,0,1,0,1,0,0,0
MIPG84 ,1,0,0,1,0,1,0,0,0
S8IJXT ,1,0,0,1,0,1,0,0,0
ROQ5I3 ,1,0,0,1,0,1,0,0,0
TN4ZJ2 ,1,0,0,1,0,1,0,0,0
OVCF7H ,1,0,0,1,0,1,0,0,0
VUWASU ,1,0,0,1,0,1,0,0,0
Y2ROFQ ,1,0,0,1,0,1,0,0,0
X126V8 ,1,0,0,1,0,1,0,0,0
11TJMNK,1,0,0,1,0,1,0,0,0
VW82QU ,1,0,0,1,0,1,0,0,0
WJ5C6P ,1,0,0,1,0,1,0,0,0
ZOOCFH ,1,0,0,1,0,1,0,0,0
15QRKQ9,1,0,0,1,0,1,0,0,0
1BH6RLE,1,0,0,1,0,1,0,0,0
13VNHGX,1,0,0,1,0,1,0,0,0
15DVI1O,1,0,0,1,0,1,0,0,0
11WTEO7,1,0,0,1,0,1,0,0,0
12Q1QE3,1,0,0,1,0,1,0,0,0
O4P5R2 ,1,0,0,1,0,0,2,0,0
MS1UE  ,1,0,0,1,0,0,1,0,0
1TGDBW ,1,0,0,1,0,0,1,0,0
481UTY ,1,0,0,1,0,0,1,0,0
4G386C ,1,0,0,1,0,0,1,0,0
43L4FG ,1,0,0,1,0,0,1,0,0
51CEHM ,1,0,0,1,0,0,1,0,0
5EFV9R ,1,0,0,1,0,0,1,0,0
ALIAZ8 ,1,0,0,1,0,0,1,0,0
DN931R ,1,0,0,1,0,0,1,0,0
BRTFLN ,1,0,0,1,0,0,1,0,0
A9AHYR ,1,0,0,1,0,0,1,0,0
BIHD8J ,1,0,0,1,0,0,1,0,0
DCI2KP ,1,0,0,1,0,0,1,0,0
F56J78 ,1,0,0,1,0,0,1,0,0
GSXU4X ,1,0,0,1,0,0,1,0,0
JM9P6J ,1,0,0,1,0,0,1,0,0
K6S2WT ,1,0,0,1,0,0,1,0,0
EQJIX9 ,1,0,0,1,0,0,1,0,0
JIFD4Z ,1,0,0,1,0,0,1,0,0
J9C5XF ,1,0,0,1,0,0,1,0,0
JENTER ,1,0,0,1,0,0,1,0,0
JJQ58C ,1,0,0,1,0,0,1,0,0
ISP3FK ,1,0,0,1,0,0,1,0,0
RQOZUD ,1,0,0,1,0,0,1,0,0
N9TMI9 ,1,0,0,1,0,0,1,0,0
ONIYHQ ,1,0,0,1,0,0,1,0,0
T21KIS ,1,0,0,1,0,0,1,0,0
XB5812 ,1,0,0,1,0,0,1,0,0
THMEHE ,1,0,0,1,0,0,1,0,0
ZATS3C ,1,0,0,1,0,0,1,0,0
WCYYPC ,1,0,0,1,0,0,1,0,0
UCA4EX ,1,0,0,1,0,0,1,0,0
WM8YHW ,1,0,0,1,0,0,1,0,0
TWQB5J ,1,0,0,1,0,0,1,0,0
12G9M3F,1,0,0,1,0,0,1,0,0
16U4DPC,1,0,0,1,0,0,1,0,0
W2PROY ,1,0,0,1,0,0,1,0,0
12MVQRY,1,0,0,1,0,0,1,0,0
Z3148Y ,1,0,0,1,0,0,1,0,0
1AX7YH ,1,0,0,1,0,0,0,0,0
23YMPZ ,1,0,0,1,0,0,0,0,0
2YVQ17 ,1,0,0,1,0,0,0,0,0
2XPFYH ,1,0,0,1,0,0,0,0,0
4QZD1I ,1,0,0,1,0,0,0,0,0
7SZ9X9 ,1,0,0,1,0,0,0,0,0
7MKHB3 ,1,0,0,1,0,0,0,0,0
8Z3MG4 ,1,0,0,1,0,0,0,0,0
6LNVM1 ,1,0,0,1,0,0,0,0,0
7SDOBR ,1,0,0,1,0,0,0,0,0
76I2L8 ,1,0,0,1,0,0,0,0,0
9CVBVT ,1,0,0,1,0,0,0,0,0
977PTW ,1,0,0,1,0,0,0,0,0
898LTO ,1,0,0,1,0,0,0,0,0
AD5377 ,1,0,0,1,0,0,0,0,0
88M72I ,1,0,0,1,0,0,0,0,0
CO6YR4 ,1,0,0,1,0,0,0,0,0
DY68Y4 ,1,0,0,1,0,0,0,0,0
FNCFXK ,1,0,0,1,0,0,0,0,0
EPJMNA ,1,0,0,1,0,0,0,0,0
GQ4JUU ,1,0,0,1,0,0,0,0,0
BRXWXM ,1,0,0,1,0,0,0,0,0
COP5EA ,1,0,0,1,0,0,0,0,0
H53RPG ,1,0,0,1,0,0,0,0,0
FU4GXK ,1,0,0,1,0,0,0,0,0
J1WAGL ,1,0,0,1,0,0,0,0,0
J4G2RJ ,1,0,0,1,0,0,0,0,0
JB9IT3 ,1,0,0,1,0,0,0,0,0
KTX19M ,1,0,0,1,0,0,0,0,0
H9YW1Z ,1,0,0,1,0,0,0,0,0
NG34GX ,1,0,0,1,0,0,0,0,0
HEZT2V ,1,0,0,1,0,0,0,0,0
MNCEN7 ,1,0,0,1,0,0,0,0,0
FUUB35 ,1,0,0,1,0,0,0,0,0
LDEOF5 ,1,0,0,1,0,0,0,0,0
IGOUFH ,1,0,0,1,0,0,0,0,0
KHNLHQ ,1,0,0,1,0,0,0,0,0
PWDERN ,1,0,0,1,0,0,0,0,0
QEG55X ,1,0,0,1,0,0,0,0,0
MELPKX ,1,0,0,1,0,0,0,0,0
RRSAAG ,1,0,0,1,0,0,0,0,0
ROFQU8 ,1,0,0,1,0,0,0,0,0
V55CEX ,1,0,0,1,0,0,0,0,0
Y1RB1Y ,1,0,0,1,0,0,0,0,0
NFI5HZ ,1,0,0,1,0,0,0,0,0
OYEKN6 ,1,0,0,1,0,0,0,0,0
NQXMVC ,1,0,0,1,0,0,0,0,0
TLDPSM ,1,0,0,1,0,0,0,0,0
WKA32N ,1,0,0,1,0,0,0,0,0
SVKJ7W ,1,0,0,1,0,0,0,0,0
SNX3C8 ,1,0,0,1,0,0,0,0,0
UATQV7 ,1,0,0,1,0,0,0,0,0
V87DGD ,1,0,0,1,0,0,0,0,0
XJATMI ,1,0,0,1,0,0,0,0,0
12WPKGY,1,0,0,1,0,0,0,0,0
OREVDJ ,1,0,0,1,0,0,0,0,0
RQS27N ,1,0,0,1,0,0,0,0,0
12CUBE1,1,0,0,1,0,0,0,0,0
S5SOHN ,1,0,0,1,0,0,0,0,0
WOK25W ,1,0,0,1,0,0,0,0,0
1469R3Y,1,0,0,1,0,0,0,0,0
1143IAM,1,0,0,1,0,0,0,0,0
